ID;DAY;MONTH;YEAR;WEEKDAY;WEEKNUM;WEEKEND_YN;HOUR;MINUTE;BIOMASS_PROD_PLANNED;HYDROPOWER_PROD_PLANNED;WIND_OFFSHORE_PROD_PLANNED;WIND_ONSHORE_PROD_PLANNED;PHOTOVOLTAICS_PROD_PLANNED;OTHER_RENEWABLE_PROD_PLANNED;NUCLEAR_PROD_PLANNED;BROWN_COAL_PROD_PLANNED;BLACK_COAL_PROD_PLANNED;NAT_GAS_PROD_PLANNED;PUMP_STORAGE_PROD_PLANNED;OTHER_CONVENTIONAL_PROD_PLANNED;EN_PROD_PLANNED
2375ebd4-3983-11eb-8bba-f48c50351e47;8;4;2020;3;15;"0";15;45;1134;502;822;1532;3664;32;2189;3774;2528;1242;227;440;18086
237f80dd-3983-11eb-ba47-f48c50351e47;25;1;2020;6;4;"1";11;0;1238;414;708;434;616;46;2371;4053;3892;2641;1041;529;17983
23a627c4-3983-11eb-be2a-f48c50351e47;7;1;2020;2;2;"0";12;30;1219;385;922;2421;575;28;2364;3989;3608;1783;734;529;18557
2375ebd5-3983-11eb-b5e9-f48c50351e47;8;4;2020;3;15;"0";16;0;1137;473;814;1558;3426;32;2191;3773;2520;1241;119;433;17717
235c544e-3983-11eb-9838-f48c50351e47;25;1;2020;6;4;"1";11;15;1238;413;719;492;687;46;2370;4051;3891;2601;1045;518;18071
2367eb81-3983-11eb-b034-f48c50351e47;8;4;2020;3;15;"0";16;15;1137;501;811;1616;3144;32;2189;3766;2503;1245;161;432;17537
236712f7-3983-11eb-99f4-f48c50351e47;7;1;2020;2;2;"0";12;45;1221;388;959;2508;547;28;2363;3990;3578;1804;628;536;18550
23b9ce5c-3983-11eb-b349-f48c50351e47;25;1;2020;6;4;"1";11;30;1243;411;719;550;782;46;2372;4059;3886;2590;978;517;18153
238c0c77-3983-11eb-abef-f48c50351e47;8;4;2020;3;15;"0";16;30;1142;517;802;1738;2871;32;2189;3769;2494;1243;231;434;17462
235c1c38-3983-11eb-b959-f48c50351e47;8;1;2020;3;2;"0";12;0;1212;402;822;9684;744;28;2249;2426;1057;1154;58;532;20368
23a62803-3983-11eb-b961-f48c50351e47;25;1;2020;6;4;"1";11;45;1240;392;714;602;817;46;2370;4056;3888;2588;808;518;18039
238c0c78-3983-11eb-bd63-f48c50351e47;8;4;2020;3;15;"0";16;45;1142;519;802;1834;2603;32;2189;3776;2543;1221;227;429;17317
234ea0d9-3983-11eb-9a9b-f48c50351e47;25;1;2020;6;4;"1";12;15;1239;387;709;720;857;46;2369;4054;3840;2588;633;485;17927
23b9ce34-3983-11eb-b5dc-f48c50351e47;8;1;2020;3;2;"0";12;15;1212;393;872;9733;757;28;2245;2405;1067;1160;38;531;20441
237522a4-3983-11eb-bb0b-f48c50351e47;25;1;2020;6;4;"1";12;30;1238;387;721;785;863;46;2372;4053;3812;2592;548;487;17904
2367eb83-3983-11eb-8ecd-f48c50351e47;8;4;2020;3;15;"0";17;0;1143;469;808;1872;2319;32;2183;3789;2562;1209;82;429;16897
235c1c39-3983-11eb-9c00-f48c50351e47;8;1;2020;3;2;"0";13;45;1212;384;971;9567;621;28;2264;2309;1100;1149;39;547;20191
234ea0da-3983-11eb-8a58-f48c50351e47;25;1;2020;6;4;"1";12;45;1242;387;739;830;856;46;2370;4056;3790;2587;467;489;17859
2367eb84-3983-11eb-b9a8-f48c50351e47;8;4;2020;3;15;"0";17;15;1137;495;832;1945;2049;32;2188;3818;2590;1211;158;427;16882
236712f9-3983-11eb-8c3a-f48c50351e47;8;1;2020;3;2;"0";14;15;1212;390;1049;9441;485;28;2269;2322;1123;1185;67;552;20123
237522a5-3983-11eb-91d9-f48c50351e47;25;1;2020;6;4;"1";13;0;1241;399;777;893;828;46;2373;4066;3783;2550;689;491;18136
238c0c7a-3983-11eb-b122-f48c50351e47;8;4;2020;3;15;"0";17;30;1134;472;846;1983;1740;32;2188;3817;2606;1215;330;432;16795
23a627c7-3983-11eb-b928-f48c50351e47;8;1;2020;3;2;"0";16;0;1221;380;1088;9456;37;28;2256;2412;1148;1163;334;548;20071
23b02a00-3983-11eb-868c-f48c50351e47;25;1;2020;6;4;"1";13;15;1240;403;796;942;824;46;2371;4069;3781;2483;523;474;17952
238c0c7b-3983-11eb-b790-f48c50351e47;8;4;2020;3;15;"0";17;45;1130;480;830;2045;1450;32;2188;3825;2621;1215;395;431;16642
236712fa-3983-11eb-a7fe-f48c50351e47;8;1;2020;3;2;"0";16;15;1224;384;1077;9480;11;28;2269;2432;1163;1154;372;551;20145
237522a6-3983-11eb-a38f-f48c50351e47;25;1;2020;6;4;"1";13;30;1243;405;822;982;785;46;2372;4067;3783;2425;440;467;17837
2395d5ba-3983-11eb-81dc-f48c50351e47;9;1;2020;4;2;"0";8;30;1212;391;1186;7366;20;28;2292;3162;1986;1324;386;502;19855
2375ebda-3983-11eb-9913-f48c50351e47;8;4;2020;3;15;"0";18;0;1135;477;821;2106;1180;32;2213;3817;2650;1213;172;429;16245
2395fd9c-3983-11eb-997f-f48c50351e47;25;1;2020;6;4;"1";13;45;1240;394;828;1040;732;46;2370;4066;3783;2415;263;471;17648
23afe27c-3983-11eb-bfb8-f48c50351e47;9;1;2020;4;2;"0";11;15;1212;369;1194;7272;690;28;2294;3077;2075;1363;216;519;20309
2367eb87-3983-11eb-aee8-f48c50351e47;8;4;2020;3;15;"0";18;15;1135;466;809;2241;918;32;2268;3836;2689;1212;262;430;16298
237f80e1-3983-11eb-a2cf-f48c50351e47;25;1;2020;6;4;"1";15;15;1239;410;902;1313;345;46;2370;4062;3793;2383;241;500;17604
23a627c9-3983-11eb-84bd-f48c50351e47;9;1;2020;4;2;"0";15;15;1219;379;1248;7063;174;28;2319;3143;2125;1400;76;525;19699
238c0c7d-3983-11eb-84b5-f48c50351e47;8;4;2020;3;15;"0";18;30;1139;491;797;2324;681;32;2284;3837;2655;1211;447;429;16327
23b9ce5f-3983-11eb-bb38-f48c50351e47;25;1;2020;6;4;"1";15;30;1238;407;961;1371;268;46;2373;4065;3778;2390;195;500;17592
23afe27d-3983-11eb-9875-f48c50351e47;9;1;2020;4;2;"0";16;0;1225;376;1245;7009;36;28;2351;3197;2226;1440;187;524;19844
2375ebdc-3983-11eb-a1d9-f48c50351e47;8;4;2020;3;15;"0";18;45;1145;468;794;2406;457;32;2307;3844;2605;1212;671;429;16370
234ea0de-3983-11eb-8f9a-f48c50351e47;25;1;2020;6;4;"1";16;0;1239;390;1060;1546;142;46;2367;4054;3733;2395;167;499;17638
2375ebdd-3983-11eb-adef-f48c50351e47;8;4;2020;3;15;"0";19;0;1143;483;794;2477;294;32;2311;3829;2533;1214;576;429;16115
236712fd-3983-11eb-a039-f48c50351e47;9;1;2020;4;2;"0";16;15;1224;378;1246;7011;13;28;2361;3217;2237;1444;336;519;20014
237522a9-3983-11eb-9eb4-f48c50351e47;25;1;2020;6;4;"1";16;15;1242;390;1108;1589;88;46;2371;4058;3717;2401;177;506;17693
2367eb8a-3983-11eb-af21-f48c50351e47;8;4;2020;3;15;"0";19;15;1145;498;791;2448;170;32;2318;3842;2515;1213;675;433;16080
234ea0a1-3983-11eb-b4e4-f48c50351e47;10;1;2020;5;2;"0";9;0;1225;461;44;1566;97;28;2375;3557;4379;2495;1087;526;17840
234ea0df-3983-11eb-9e9b-f48c50351e47;25;1;2020;6;4;"1";16;30;1241;389;1127;1655;38;46;2373;4054;3718;2405;166;505;17717
238c0c80-3983-11eb-87fc-f48c50351e47;8;4;2020;3;15;"0";19;30;1145;495;810;2487;74;32;2322;3835;2475;1216;738;439;16068
238b3237-3983-11eb-af13-f48c50351e47;10;1;2020;5;2;"0";10;45;1230;468;25;1158;476;28;2376;3601;4270;2471;1197;582;17882
23b02a04-3983-11eb-b403-f48c50351e47;25;1;2020;6;4;"1";16;45;1240;405;1136;1754;18;46;2374;4059;3717;2405;215;505;17874
2375ebdf-3983-11eb-9505-f48c50351e47;8;4;2020;3;15;"0";19;45;1141;485;830;2645;21;32;2327;3841;2477;1216;653;443;16111
235c5457-3983-11eb-a262-f48c50351e47;25;1;2020;6;4;"1";17;0;1240;441;1147;1871;6;46;2367;4066;3710;2412;282;506;18094
234ea0a2-3983-11eb-ba27-f48c50351e47;10;1;2020;5;2;"0";12;45;1230;462;49;959;599;47;2372;3722;4247;2479;519;562;17247
23b9ced4-3983-11eb-ba40-f48c50351e47;8;4;2020;3;15;"0";20;0;1141;493;858;2719;3;32;2325;3822;2474;1215;861;446;16389
237f80e3-3983-11eb-8333-f48c50351e47;28;1;2020;2;5;"0";10;30;1200;313;1213;3780;886;46;2363;4070;3287;1809;642;488;20097
23b9ce38-3983-11eb-8586-f48c50351e47;14;1;2020;2;3;"0";8;15;1224;465;910;7730;19;45;2224;2098;1565;1302;859;558;18999
2367eb8d-3983-11eb-9f04-f48c50351e47;9;4;2020;4;15;"0";6;15;1122;462;558;2386;1;39;2340;3703;2164;1172;159;452;14558
23b02a05-3983-11eb-bdba-f48c50351e47;28;1;2020;2;5;"0";10;45;1186;312;1217;3735;1021;46;2362;4082;3304;1810;607;488;20170
2395d5bf-3983-11eb-a6fd-f48c50351e47;14;1;2020;2;3;"0";8;30;1224;462;911;7695;68;45;2223;2119;1596;1311;861;556;19071
238c0c83-3983-11eb-a2a0-f48c50351e47;9;4;2020;4;15;"0";6;30;1126;454;546;2377;9;39;2328;3720;2253;1194;405;451;14902
23b9ce62-3983-11eb-9a2d-f48c50351e47;28;1;2020;2;5;"0";11;0;1192;307;1224;3706;1079;46;2363;4103;3322;1800;453;491;20086
23671300-3983-11eb-830d-f48c50351e47;14;1;2020;2;3;"0";9;15;1219;479;953;7553;334;45;2221;2165;1671;1282;855;556;19333
2367eb8f-3983-11eb-a041-f48c50351e47;9;4;2020;4;15;"0";6;45;1130;459;527;2331;35;39;2322;3724;2327;1237;462;454;15047
237522ac-3983-11eb-a9ac-f48c50351e47;28;1;2020;2;5;"0";11;15;1187;305;1223;3740;1123;46;2368;4123;3309;1804;460;500;20188
23afe281-3983-11eb-a389-f48c50351e47;14;1;2020;2;3;"0";9;45;1225;461;1075;7305;567;45;2218;2193;1697;1286;653;554;19279
2367eb90-3983-11eb-b25f-f48c50351e47;9;4;2020;4;15;"0";7;0;1129;455;483;2288;103;41;2315;3714;2396;1278;705;464;15371
237f80e5-3983-11eb-ae54-f48c50351e47;28;1;2020;2;5;"0";11;30;1181;304;1230;3781;1216;46;2368;4128;3279;1800;470;505;20308
23b9ce39-3983-11eb-9b26-f48c50351e47;14;1;2020;2;3;"0";12;30;1230;447;1151;8020;1308;45;2225;2064;1469;1315;54;538;19866
238c0c85-3983-11eb-98bd-f48c50351e47;9;4;2020;4;15;"0";7;15;1126;480;477;2169;234;42;2302;3723;2402;1281;1126;457;15819
235c545a-3983-11eb-b21e-f48c50351e47;28;1;2020;2;5;"0";11;45;1185;307;1235;3798;1310;46;2368;4136;3249;1770;403;502;20309
23afe282-3983-11eb-ab3a-f48c50351e47;14;1;2020;2;3;"0";13;15;1230;439;1162;8145;1150;45;2225;2184;1436;1296;49;529;19890
238c0c86-3983-11eb-a39b-f48c50351e47;9;4;2020;4;15;"0";7;30;1129;478;471;2108;382;42;2300;3722;2408;1278;1254;450;16022
23671313-3983-11eb-89f0-f48c50351e47;28;1;2020;2;5;"0";12;0;1181;312;1227;3910;1294;46;2367;4163;3261;1815;246;506;20328
23671301-3983-11eb-a18e-f48c50351e47;15;1;2020;3;3;"0";8;45;1230;450;729;7564;78;46;2289;2871;2256;1551;976;548;20588
2367eb92-3983-11eb-853c-f48c50351e47;9;4;2020;4;15;"0";7;45;1128;453;487;2019;586;42;2298;3726;2409;1324;1244;451;16167
2395fda3-3983-11eb-85ba-f48c50351e47;28;1;2020;2;5;"0";12;15;1178;311;1223;3982;1308;46;2367;4170;3268;1822;240;507;20422
2395d5c2-3983-11eb-9494-f48c50351e47;15;1;2020;3;3;"0";9;15;1221;474;702;7591;203;46;2288;2886;2282;1557;997;566;20813
2375ebe5-3983-11eb-9dff-f48c50351e47;9;4;2020;4;15;"0";8;0;1127;477;499;1924;854;42;2282;3722;2444;1384;1475;460;16690
23a6280e-3983-11eb-8190-f48c50351e47;28;1;2020;2;5;"0";12;30;1179;313;1215;4057;1298;46;2367;4174;3268;1826;241;505;20489
235c1c3e-3983-11eb-98f4-f48c50351e47;15;1;2020;3;3;"0";10;0;1225;462;721;7518;414;46;2285;2976;2298;1542;695;537;20719
23828046-3983-11eb-abf9-f48c50351e47;9;4;2020;4;15;"0";8;15;1124;476;506;1798;1101;44;2284;3725;2448;1398;1382;464;16750
237f80e7-3983-11eb-96e4-f48c50351e47;28;1;2020;2;5;"0";12;45;1176;312;1224;4128;1221;46;2365;4171;3266;1825;224;503;20461
2395d5c3-3983-11eb-911c-f48c50351e47;15;1;2020;3;3;"0";12;45;1221;441;678;7988;810;46;2281;2934;2124;1543;201;508;20775
236b4042-3983-11eb-99a6-f48c50351e47;9;4;2020;4;15;"0";8;30;1122;473;502;1700;1369;44;2283;3727;2447;1410;1359;464;16900
23b050ad-3983-11eb-9647-f48c50351e47;28;1;2020;2;5;"0";13;0;1172;325;1226;4215;1142;46;2366;4187;3250;1841;244;504;20518
23a627d1-3983-11eb-99d8-f48c50351e47;15;1;2020;3;3;"0";13;30;1224;437;759;7946;736;46;2289;2926;2105;1503;233;511;20715
23671316-3983-11eb-ac45-f48c50351e47;28;1;2020;2;5;"0";13;15;1170;336;1224;4267;1107;46;2367;4050;3237;1849;455;509;20617
23a9d743-3983-11eb-be19-f48c50351e47;9;4;2020;4;15;"0";8;45;1123;445;512;1669;1633;44;2283;3747;2456;1417;1171;466;16966
2395d5c4-3983-11eb-be2f-f48c50351e47;15;1;2020;3;3;"0";14;15;1221;436;786;7999;599;46;2288;2876;2014;1514;388;515;20682
23b050ae-3983-11eb-bb0d-f48c50351e47;28;1;2020;2;5;"0";13;30;1175;312;1232;4294;1006;46;2367;4044;3261;1859;525;509;20630
23b32ac6-3983-11eb-8bfa-f48c50351e47;9;4;2020;4;15;"0";9;0;1128;475;529;1655;1915;44;2278;3791;2454;1467;1171;453;17360
237f80bd-3983-11eb-ad60-f48c50351e47;15;1;2020;3;3;"0";14;30;1219;419;797;8081;523;46;2284;2881;1992;1519;258;517;20536
235c545d-3983-11eb-89bb-f48c50351e47;28;1;2020;2;5;"0";13;45;1158;310;1229;4362;934;45;2365;4037;3264;1857;289;509;20359
23828048-3983-11eb-8bda-f48c50351e47;9;4;2020;4;15;"0";9;15;1126;448;544;1645;2187;44;2279;3805;2451;1465;720;445;17159
23b050af-3983-11eb-b1fc-f48c50351e47;28;1;2020;2;5;"0";14;0;1188;318;1156;4429;850;46;2368;4030;3197;1847;197;509;20135
23b9ce3c-3983-11eb-b93d-f48c50351e47;16;1;2020;4;3;"0";8;30;1230;390;1189;5792;92;46;2245;3452;2297;1542;1096;515;19886
23b32ac7-3983-11eb-88a7-f48c50351e47;9;4;2020;4;15;"0";9;30;1126;436;551;1634;2448;44;2278;3801;2426;1471;770;451;17436
237522b3-3983-11eb-9633-f48c50351e47;28;1;2020;2;5;"0";14;15;1197;322;1155;4482;768;46;2367;4023;3225;1848;218;514;20165
234ea0a9-3983-11eb-9486-f48c50351e47;16;1;2020;4;3;"0";8;45;1230;384;1301;5787;168;46;2246;3482;2284;1549;878;517;19872
236b4044-3983-11eb-83ac-f48c50351e47;9;4;2020;4;15;"0";9;45;1123;444;561;1606;2741;44;2269;3798;2393;1470;476;456;17381
2395fda8-3983-11eb-96bf-f48c50351e47;28;1;2020;2;5;"0";14;30;1199;317;1153;4533;709;46;2367;4022;3240;1852;153;514;20105
235c1c41-3983-11eb-9f3c-f48c50351e47;16;1;2020;4;3;"0";9;30;1230;382;1346;5818;504;46;2231;3461;2260;1573;724;516;20091
238f840a-3983-11eb-a3a4-f48c50351e47;9;4;2020;4;15;"0";10;0;1120;454;584;1593;3016;44;2275;3800;2361;1497;532;454;17730
23671319-3983-11eb-bc68-f48c50351e47;13;2;2020;4;7;"0";10;30;1238;390;1084;4009;2512;44;2315;3857;2407;1837;464;549;20706
234ea0aa-3983-11eb-bd64-f48c50351e47;16;1;2020;4;3;"0";10;30;1230;391;1338;5994;1046;46;2243;3302;2019;1722;118;513;19962
23b32ac8-3983-11eb-8700-f48c50351e47;9;4;2020;4;15;"0";10;15;1118;437;603;1629;3293;44;2270;3794;2326;1501;341;452;17808
23b050b1-3983-11eb-a3c8-f48c50351e47;13;2;2020;4;7;"0";10;45;1240;385;1081;3923;2697;44;2311;3970;2362;1817;398;546;20774
23b9ce3d-3983-11eb-b2fc-f48c50351e47;16;1;2020;4;3;"0";13;15;1230;395;1258;6293;1564;46;2293;3355;1438;1653;41;517;20083
23980d6b-3983-11eb-a835-f48c50351e47;9;4;2020;4;15;"0";10;30;1120;431;614;1645;3541;44;2273;3787;2290;1498;117;454;17814
2367131a-3983-11eb-99a0-f48c50351e47;13;2;2020;4;7;"0";11;0;1238;383;1086;3865;2824;44;2317;4069;2360;1715;73;545;20519
235c1c42-3983-11eb-8fc2-f48c50351e47;17;1;2020;5;3;"0";11;0;1224;376;1184;6423;885;46;2294;3612;2315;1462;62;502;20385
23524cec-3983-11eb-a346-f48c50351e47;9;4;2020;4;15;"0";10;45;1120;428;603;1682;3778;44;2268;3778;2249;1490;76;451;17967
23962479-3983-11eb-97d3-f48c50351e47;13;2;2020;4;7;"0";11;15;1245;381;1087;3784;2945;44;2316;4105;2335;1703;86;558;20589
23752272-3983-11eb-b4a4-f48c50351e47;17;1;2020;5;3;"0";11;15;1225;377;1169;6503;933;46;2287;3609;2279;1459;49;507;20443
23a9d748-3983-11eb-9de0-f48c50351e47;9;4;2020;4;15;"0";11;0;1123;438;597;1670;3969;43;2284;3790;2189;1475;55;442;18075
2367131b-3983-11eb-85a4-f48c50351e47;13;2;2020;4;7;"0";11;30;1243;380;1080;3703;3060;44;2316;4130;2305;1719;62;558;20600
23afe289-3983-11eb-a8ac-f48c50351e47;17;1;2020;5;3;"0";11;45;1225;375;1221;6495;945;46;2281;3558;2241;1455;53;507;20402
238f840d-3983-11eb-870d-f48c50351e47;9;4;2020;4;15;"0";11;15;1124;440;588;1652;4171;43;2304;3787;2166;1472;49;435;18231
237522b7-3983-11eb-882e-f48c50351e47;13;2;2020;4;7;"0";11;45;1242;379;1063;3663;3140;44;2316;4111;2271;1704;65;557;20555
238b5907-3983-11eb-9ff7-f48c50351e47;17;1;2020;5;3;"0";12;0;1225;376;1190;6443;937;46;2281;3563;2211;1442;48;509;20271
236b4048-3983-11eb-b434-f48c50351e47;9;4;2020;4;15;"0";11;30;1124;437;573;1666;4349;43;2324;3798;2113;1473;63;441;18404
23b050b4-3983-11eb-961e-f48c50351e47;13;2;2020;4;7;"0";12;0;1238;377;1079;3628;3198;44;2339;4104;2246;1747;61;557;20618
23a9d74a-3983-11eb-a0a5-f48c50351e47;9;4;2020;4;15;"0";11;45;1121;440;581;1704;4510;43;2335;3785;2059;1471;46;446;18541
234ea0ac-3983-11eb-85da-f48c50351e47;17;1;2020;5;3;"0";12;30;1224;377;1265;6302;973;46;2280;3622;2188;1449;22;504;20252
237522b8-3983-11eb-a3a5-f48c50351e47;13;2;2020;4;7;"0";12;15;1238;375;1127;3626;3206;44;2321;4097;2230;1753;22;551;20590
238f840f-3983-11eb-9714-f48c50351e47;9;4;2020;4;15;"0";12;0;1120;472;594;1744;4715;42;2336;3790;2040;1466;45;448;18812
2395d5c8-3983-11eb-964b-f48c50351e47;17;1;2020;5;3;"0";13;15;1225;377;1285;6209;930;46;2278;3703;2087;1456;31;495;20122
235c5463-3983-11eb-9bf8-f48c50351e47;13;2;2020;4;7;"0";12;30;1238;375;1159;3613;3191;44;2330;4097;2233;1742;22;553;20597
236b404a-3983-11eb-9cec-f48c50351e47;9;4;2020;4;15;"0";12;15;1116;440;585;1781;4814;42;2337;3803;1973;1457;39;431;18818
2367131e-3983-11eb-960f-f48c50351e47;13;2;2020;4;7;"0";12;45;1240;375;1156;3630;3152;44;2335;4111;2232;1708;22;553;20558
23a627d6-3983-11eb-9beb-f48c50351e47;18;1;2020;6;3;"1";8;45;1221;480;421;2355;225;46;2369;3964;4169;2231;1573;483;19537
23b050b6-3983-11eb-9f58-f48c50351e47;13;2;2020;4;7;"0";13;0;1243;389;1184;3568;3116;44;2350;4191;2186;1647;112;555;20585
23b32acc-3983-11eb-ad23-f48c50351e47;9;4;2020;4;15;"0";12;30;1115;434;585;1832;4895;42;2338;3823;1923;1458;43;438;18926
2395d5c9-3983-11eb-b00f-f48c50351e47;18;1;2020;6;3;"1";10;0;1225;400;352;1840;965;46;2371;3967;4182;2212;1128;494;19182
23671320-3983-11eb-bb93-f48c50351e47;13;2;2020;4;7;"0";13;15;1242;378;1231;3462;3048;44;2350;4219;2152;1633;110;559;20428
235f5eb6-3983-11eb-9e0d-f48c50351e47;9;4;2020;4;15;"0";12;45;1115;434;574;1873;4990;42;2333;3807;1900;1459;45;447;19019
23a627d7-3983-11eb-884d-f48c50351e47;18;1;2020;6;3;"1";10;30;1221;399;235;1717;1371;46;2370;3972;4181;2222;921;419;19074
234ea0eb-3983-11eb-9850-f48c50351e47;13;2;2020;4;7;"0";13;30;1240;378;1239;3351;2953;44;2358;4229;2125;1638;8;559;20122
236b404c-3983-11eb-9daf-f48c50351e47;9;4;2020;4;15;"0";13;0;1115;452;571;1903;5014;40;2332;3789;1887;1410;39;498;19050
2395d5ca-3983-11eb-993e-f48c50351e47;18;1;2020;6;3;"1";10;45;1221;390;217;1625;1571;46;2368;3996;4175;2218;858;404;19089
23a6281a-3983-11eb-9bfe-f48c50351e47;13;2;2020;4;7;"0";13;45;1241;377;1222;3252;2838;44;2359;4230;2123;1640;36;557;19919
238f8412-3983-11eb-88f2-f48c50351e47;9;4;2020;4;15;"0";13;15;1115;437;568;1929;5040;40;2330;3801;1873;1404;28;505;19070
23752275-3983-11eb-a699-f48c50351e47;18;1;2020;6;3;"1";11;0;1221;382;235;1566;1770;46;2367;3994;4162;2216;775;412;19146
23b9ce65-3983-11eb-920f-f48c50351e47;13;2;2020;4;7;"0";14;0;1246;377;1223;3182;2703;44;2362;4244;2195;1627;56;557;19816
23b32ace-3983-11eb-ab0d-f48c50351e47;9;4;2020;4;15;"0";13;30;1114;437;574;1956;5037;40;2327;3801;1849;1409;26;439;19009
235c1c47-3983-11eb-b8bb-f48c50351e47;18;1;2020;6;3;"1";11;15;1225;390;257;1500;1998;46;2368;3994;4163;2212;659;440;19252
234ea0ec-3983-11eb-9e45-f48c50351e47;13;2;2020;4;7;"0";14;15;1250;379;1218;3123;2538;44;2362;4240;2287;1677;65;567;19750
23828050-3983-11eb-a884-f48c50351e47;9;4;2020;4;15;"0";13;45;1117;436;580;1975;4985;40;2324;3800;1787;1392;25;442;18903
237f80c1-3983-11eb-bc8f-f48c50351e47;18;1;2020;6;3;"1";11;30;1225;381;241;1381;2191;46;2363;3995;4170;2215;580;404;19192
235c5469-3983-11eb-bec6-f48c50351e47;13;2;2020;4;7;"0";14;30;1250;378;1233;3104;2347;44;2362;4238;2339;1683;99;567;19644
238f8414-3983-11eb-b987-f48c50351e47;9;4;2020;4;15;"0";14;0;1116;436;582;1987;4936;40;2329;3820;1761;1403;27;435;18872
234ea0ed-3983-11eb-ae39-f48c50351e47;13;2;2020;4;7;"0";14;45;1244;378;1252;3104;2130;44;2359;4244;2386;1685;131;568;19525
23a627d9-3983-11eb-b889-f48c50351e47;18;1;2020;6;3;"1";12;15;1224;380;198;1280;2496;46;2369;3993;4170;2137;245;454;18992
23a9d750-3983-11eb-b359-f48c50351e47;9;4;2020;4;15;"0";14;15;1115;443;577;1990;4835;38;2328;3817;1763;1400;56;430;18792
23b050ba-3983-11eb-895a-f48c50351e47;13;2;2020;4;7;"0";15;0;1245;373;1256;3074;1907;44;2357;4257;2357;1692;20;567;19149
23b9ce40-3983-11eb-9f80-f48c50351e47;18;1;2020;6;3;"1";12;45;1230;386;207;1224;2537;46;2366;3991;4144;2083;176;405;18795
238f8415-3983-11eb-b376-f48c50351e47;9;4;2020;4;15;"0";14;30;1116;435;571;2009;4736;38;2328;3806;1761;1394;58;429;18681
234ea0ee-3983-11eb-b614-f48c50351e47;13;2;2020;4;7;"0";15;15;1245;373;1222;3028;1654;44;2359;4263;2387;1726;89;587;18977
237f80c2-3983-11eb-8c84-f48c50351e47;18;1;2020;6;3;"1";13;45;1230;398;176;1288;2320;46;2371;3987;4150;2021;37;477;18501
23980d75-3983-11eb-af85-f48c50351e47;9;4;2020;4;15;"0";14;45;1116;433;563;2025;4588;36;2332;3806;1765;1394;72;425;18555
237f80f0-3983-11eb-8bdd-f48c50351e47;13;2;2020;4;7;"0";15;30;1246;382;1200;2978;1383;44;2361;4264;2443;1758;155;586;18800
2367130d-3983-11eb-8afa-f48c50351e47;18;1;2020;6;3;"1";14;30;1224;410;179;1217;1810;46;2369;3985;4097;2057;29;470;17893
237522c1-3983-11eb-981d-f48c50351e47;13;2;2020;4;7;"0";15;45;1243;375;1193;2955;1112;44;2360;4263;2488;1792;216;587;18628
23524cf3-3983-11eb-ae3c-f48c50351e47;9;4;2020;4;15;"0";15;0;1114;438;558;2039;4442;36;2330;3810;1803;1360;49;423;18402
23b9ce41-3983-11eb-8ee3-f48c50351e47;18;1;2020;6;3;"1";14;45;1224;420;173;1210;1596;46;2372;4010;4118;2055;53;467;17744
234ea0ef-3983-11eb-a50d-f48c50351e47;13;2;2020;4;7;"0";16;0;1250;370;1155;2955;859;44;2358;4266;2515;1823;113;587;18295
23980d76-3983-11eb-be9f-f48c50351e47;9;4;2020;4;15;"0";15;15;1114;441;542;2081;4263;36;2329;3802;1808;1362;58;426;18262
237f80c3-3983-11eb-9719-f48c50351e47;18;1;2020;6;3;"1";15;0;1225;418;171;1222;1295;46;2371;4038;4116;2058;41;462;17463
237522c2-3983-11eb-9d55-f48c50351e47;13;2;2020;4;7;"0";16;15;1247;371;1145;2880;623;44;2360;4281;2556;1841;178;575;18101
236b4052-3983-11eb-b17f-f48c50351e47;9;4;2020;4;15;"0";15;30;1117;443;523;2099;4061;36;2330;3797;1806;1368;36;424;18040
2395fc85-3983-11eb-91c2-f48c50351e47;22;1;2020;3;4;"0";9;15;1230;470;1184;1835;546;46;2374;4079;3896;2458;1031;514;19663
23b9ce68-3983-11eb-907a-f48c50351e47;13;2;2020;4;7;"0";16;30;1244;370;1174;2780;426;44;2359;4279;2622;1845;224;575;17942
235f5ebb-3983-11eb-b30b-f48c50351e47;9;4;2020;4;15;"0";15;45;1121;442;510;2116;3813;36;2327;3800;1810;1369;39;435;17818
23afe293-3983-11eb-98f1-f48c50351e47;24;1;2020;5;4;"0";8;30;1221;477;163;437;47;46;2382;4086;4069;2810;1512;556;17806
23671326-3983-11eb-961c-f48c50351e47;13;2;2020;4;7;"0";16;45;1246;384;1172;2755;255;44;2359;4276;2702;1851;271;575;17890
236b4053-3983-11eb-9433-f48c50351e47;9;4;2020;4;15;"0";16;0;1122;446;526;2166;3591;36;2327;3805;1844;1366;47;433;17709
2375227a-3983-11eb-9875-f48c50351e47;24;1;2020;5;4;"0";8;45;1224;472;176;411;79;46;2381;4074;4065;2833;1616;602;17979
235c546e-3983-11eb-95e1-f48c50351e47;13;2;2020;4;7;"0";17;0;1244;376;1154;2726;135;44;2349;4274;2736;1863;589;574;18064
23524cf6-3983-11eb-8379-f48c50351e47;9;4;2020;4;15;"0";16;15;1125;451;550;2188;3329;36;2326;3805;1891;1368;52;442;17563
23671311-3983-11eb-95ce-f48c50351e47;24;1;2020;5;4;"0";9;15;1212;459;201;359;189;46;2378;4082;4064;2878;1470;668;18006
